-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004559 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074112 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004559 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074112 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074112 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054542 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078168 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
-0.080929 -0.080929 -0.080922 -0.080904 -0.080866 -0.080804 -0.080710 -0.080580 -0.080407 -0.080187 -0.079912 -0.079579 -0.079182 -0.078716 -0.078178 -0.077563 -0.076866 -0.076086 -0.075217 -0.074258 -0.073207 -0.072060 -0.070816 -0.069474 -0.068033 -0.066492 -0.064851 -0.063110 -0.061270 -0.059332 -0.057296 -0.055166 -0.052943 -0.050629 -0.048228 -0.045742 -0.043176 -0.040532 -0.037815 -0.035030 -0.032181 -0.029274 -0.026313 -0.023303 -0.020251 -0.017163 -0.014043 -0.010899 -0.007735 -0.004560 -0.001377 0.001805 0.004980 0.008144 0.011288 0.014408 0.017496 0.020548 0.023558 0.026519 0.029426 0.032275 0.035060 0.037777 0.040421 0.042987 0.045473 0.047874 0.050188 0.052411 0.054541 0.056577 0.058515 0.060355 0.062096 0.063737 0.065278 0.066719 0.068061 0.069305 0.070452 0.071504 0.072462 0.073331 0.074111 0.074808 0.075423 0.075962 0.076427 0.076824 0.077157 0.077432 0.077653 0.077825 0.077955 0.078049 0.078111 0.078149 0.078167 0.078174 0.078174 0.078174 
